井名,深度,GR,SP,AC,CAL,DEN,CNL,PE,RD,SW,RD_RS_ratio,y_fine,y_coarse
延405,3255.25,28.929,-67.686,155.532,24.291,2.754,10.848,3.768,66.125,79.303,1.01,干层,非气层类
延405,3255.375,27.689,-68.189,156.274,24.485,2.731,10.695,3.61,67.578,77.85,1.02,干层,非气层类
延405,3255.5,27.604,-68.706,156.564,24.634,2.713,10.405,3.469,70.295,66.221,1.02,干层,非气层类
延405,3255.625,28.358,-69.102,156.678,24.609,2.69,10.22,3.301,77.37,62.022,1.03,干层,非气层类
延405,3255.75,29.799,-69.464,156.399,24.41,2.682,10.108,3.166,82.631,58.504,1.03,干层,非气层类
延405,3255.875,31.097,-69.652,156.337,24.243,2.686,9.657,2.895,89.812,66.793,1.03,干层,非气层类
延405,3256.0,36.175,-70.121,156.762,24.181,2.702,9.228,2.741,109.18,82.811,1.05,干层,非气层类
延500,3269.0,19.693,13.302,167.582,22.113,2.739,11.743,3.176,36.285,100.0,0.872,干层,非气层类
延500,3269.125,20.284,12.512,168.845,22.125,2.711,12.16,3.228,31.86,100.0,0.864,干层,非气层类
延500,3269.25,21.75,11.786,169.485,22.115,2.692,12.497,3.258,29.63,100.0,0.861,干层,非气层类
延500,3269.375,22.3,11.136,169.636,22.116,2.683,12.656,3.238,28.952,100.0,0.859,干层,非气层类
延500,3269.5,21.121,10.569,169.48,22.146,2.684,12.742,3.176,29.081,100.0,0.856,干层,非气层类
延500,3269.625,19.98,10.097,169.345,22.166,2.691,12.854,3.068,29.649,100.0,0.856,干层,非气层类
延500,3269.75,20.294,9.697,169.309,22.162,2.701,12.936,2.919,29.936,100.0,0.85,干层,非气层类
延500,3269.875,21.023,9.351,169.103,22.117,2.711,12.913,2.772,29.978,100.0,0.843,干层,非气层类
延500,3270.0,20.507,9.04,168.556,22.113,2.719,12.799,2.675,31.031,100.0,0.845,干层,非气层类
延500,3270.125,18.696,8.743,167.766,22.162,2.724,12.585,2.657,32.615,100.0,0.842,干层,非气层类
延500,3270.25,17.511,8.443,166.81,22.255,2.728,12.294,2.696,33.67,100.0,0.835,干层,非气层类
延500,3270.375,17.875,8.138,165.598,22.276,2.731,12.01,2.767,34.68,100.0,0.835,干层,非气层类
延500,3270.5,19.293,7.832,164.312,22.265,2.735,11.811,2.809,36.602,100.0,0.841,干层,非气层类
延500,3270.625,20.729,7.543,163.504,22.247,2.741,11.71,2.785,38.715,100.0,0.844,干层,非气层类
延500,3270.75,21.936,7.283,163.179,22.25,2.746,11.7,2.757,39.664,100.0,0.848,干层,非气层类
延500,3270.875,22.813,7.062,162.858,22.262,2.751,11.789,2.743,39.836,100.0,0.858,干层,非气层类
延500,3271.0,23.083,6.884,162.254,22.248,2.754,11.927,2.734,40.351,100.0,0.866,干层,非气层类
延500,3271.125,22.616,6.752,161.692,22.252,2.754,12.048,2.727,41.232,100.0,0.876,干层,非气层类
延500,3271.25,22.035,6.651,161.36,22.346,2.751,12.14,2.714,41.137,100.0,0.886,干层,非气层类
延500,3271.375,21.811,6.567,160.952,22.438,2.748,12.169,2.696,41.13,100.0,0.899,干层,非气层类
延500,3271.5,21.857,6.494,160.128,22.477,2.745,12.056,2.692,42.446,100.0,0.911,干层,非气层类
延500,3271.625,22.131,6.426,158.625,22.548,2.744,11.767,2.7,44.825,100.0,0.925,干层,非气层类
延500,3271.75,22.656,6.366,156.822,22.571,2.746,11.426,2.678,48.054,100.0,0.936,干层,非气层类
延500,3271.875,23.439,6.32,155.489,22.504,2.751,11.079,2.623,53.186,100.0,0.951,干层,非气层类
延500,3272.0,24.178,6.298,155.347,22.425,2.752,10.711,2.566,60.179,100.0,0.968,干层,非气层类
延500,3272.125,24.37,6.316,156.665,22.607,2.74,10.425,2.531,68.567,100.0,0.98,干层,非气层类
延500,3272.25,24.291,6.374,158.586,22.913,2.711,10.361,2.526,77.898,100.0,0.991,干层,非气层类
延500,3272.375,24.024,6.472,160.151,23.216,2.673,10.533,2.536,86.472,100.0,0.999,干层,非气层类
延500,3272.5,23.56,6.606,160.451,23.289,2.642,10.854,2.516,95.966,100.0,1.01,干层,非气层类
延500,3272.625,23.532,6.775,159.223,23.26,2.634,11.208,2.442,110.126,100.0,1.01,干层,非气层类
延500,3272.75,24.524,6.961,157.84,23.165,2.638,11.461,2.33,125.199,100.0,1.02,干层,非气层类
延500,3272.875,26.117,7.156,157.289,23.132,2.646,11.488,2.2,139.03,100.0,1.02,干层,非气层类
延500,3273.0,27.316,7.351,157.505,23.206,2.649,11.227,2.085,153.814,100.0,1.03,干层,非气层类
靖10-1,3710.0,42.993,64.173,153.134,22.004,2.714,4.707,3.803,389.679,100.0,0.984,干层,非气层类
靖10-1,3710.125,36.54,63.558,152.878,21.837,2.719,4.544,3.745,276.314,100.0,0.97,干层,非气层类
靖10-1,3710.25,30.526,62.803,153.818,21.654,2.721,4.364,3.676,209.448,100.0,0.968,干层,非气层类
靖10-1,3710.375,26.303,61.961,156.048,21.466,2.723,4.342,3.588,178.877,100.0,0.973,干层,非气层类
靖10-1,3710.5,24.255,61.084,158.502,21.362,2.723,4.609,3.479,170.695,100.0,0.982,干层,非气层类
靖10-1,3710.625,23.307,60.239,160.039,21.345,2.723,5.372,3.357,168.81,100.0,0.998,干层,非气层类
靖10-1,3710.75,23.047,59.472,160.164,21.392,2.719,5.947,3.255,167.417,100.0,1,干层,非气层类
靖10-1,3710.875,23.701,58.775,159.461,21.508,2.712,6.189,3.194,167.046,100.0,1.01,干层,非气层类
靖10-1,3711.0,24.536,58.097,158.784,21.639,2.702,6.128,3.119,163.273,100.0,1.03,干层,非气层类
靖10-1,3711.125,24.193,57.41,158.548,21.649,2.693,6.311,3.077,151.823,100.0,1.04,干层,非气层类
靖10-1,3711.25,23.719,56.765,158.833,21.652,2.688,6.815,3.029,143.239,100.0,1.05,干层,非气层类
靖10-1,3711.375,23.312,56.242,160.637,21.64,2.685,7.245,2.954,142.497,100.0,1.06,干层,非气层类
靖10-1,3711.5,22.748,55.891,161.238,21.583,2.685,7.498,2.909,145.128,100.0,1.06,干层,非气层类
靖10-1,3711.625,24.189,55.699,161.49,21.513,2.686,7.494,2.884,147.593,100.0,1.06,干层,非气层类
靖10-1,3711.75,25.264,55.534,162.227,21.451,2.686,7.561,2.9,150.512,100.0,1.07,干层,非气层类
靖10-1,3711.875,23.789,55.328,162.295,21.453,2.689,7.755,2.887,154.726,100.0,1.07,干层,非气层类
靖10-1,3712.0,22.688,55.102,161.51,21.553,2.695,7.998,2.81,159.03,100.0,1.08,干层,非气层类
靖10-1,3712.125,23.361,54.933,159.773,21.677,2.702,8.09,2.758,161.886,100.0,1.08,干层,非气层类
靖10-1,3712.25,25.162,54.831,159.255,21.815,2.708,8.003,2.772,163.363,100.0,1.09,干层,非气层类
靖10-1,3712.375,25.916,54.744,159.221,21.885,2.712,8.002,2.806,164.44,100.0,1.09,干层,非气层类
靖10-1,3712.5,27.876,54.602,159.623,21.742,2.715,8.136,2.854,165.717,100.0,1.09,干层,非气层类
靖10-1,3712.625,27.944,54.354,160.958,21.647,2.716,8.33,2.816,166.446,100.0,1.1,干层,非气层类
靖10-1,3712.75,26.278,54.064,161.8,21.609,2.716,8.414,2.831,166.542,100.0,1.11,干层,非气层类
靖10-1,3712.875,24.513,53.845,161.039,21.579,2.714,8.398,2.864,166.78,100.0,1.11,干层,非气层类
靖10-1,3713.0,23.801,53.799,160.246,21.593,2.711,8.454,2.917,167.807,100.0,1.12,干层,非气层类
靖10-1,3713.125,23.229,53.979,160.286,21.625,2.705,8.568,2.996,169.643,100.0,1.13,干层,非气层类
靖10-1,3713.25,24.061,54.288,160.646,21.658,2.697,8.669,3.094,171.92,100.0,1.14,干层,非气层类
靖10-1,3713.375,25.385,54.641,161.405,21.64,2.689,8.713,3.201,174.141,100.0,1.15,干层,非气层类
靖10-1,3713.5,26.661,54.969,162.295,21.612,2.685,8.671,3.301,176.757,100.0,1.15,干层,非气层类
靖10-1,3713.625,26.548,55.278,162.159,21.556,2.687,8.736,3.375,179.529,100.0,1.16,干层,非气层类
靖10-1,3713.75,26.554,55.646,162.084,21.573,2.694,8.85,3.418,181.158,100.0,1.17,干层,非气层类
靖10-1,3713.875,26.242,56.123,163.305,21.609,2.702,8.964,3.433,182.272,100.0,1.17,干层,非气层类
靖10-1,3714.0,27.247,56.703,164.326,21.627,2.706,9.053,3.426,184.217,100.0,1.18,干层,非气层类
靖11-1,3717.0,21.473,83.706,167.607,23.5,2.743,7.486,2.977,41.723,38.864,1.05,干层,非气层类
靖11-1,3717.125,21.55,84.345,168.847,23.5,2.717,8.016,3.03,39.302,35.604,1.05,干层,非气层类
靖11-1,3717.25,21.41,84.345,169.392,23.5,2.69,8.895,3.063,38.815,31.868,1.05,干层,非气层类
靖11-1,3717.375,21.335,84.345,169.192,23.5,2.67,9.803,3.099,38.796,33.262,1.05,干层,非气层类
靖11-1,3717.5,21.742,84.345,168.487,23.5,2.658,10.493,3.099,38.83,33.293,1.05,干层,非气层类
靖11-1,3717.625,22.446,84.345,167.637,23.5,2.653,10.886,3.122,38.765,32.769,1.05,干层,非气层类
靖11-1,3717.75,22.597,84.345,167.127,23.5,2.651,11.041,3.112,38.526,33.22,1.05,干层,非气层类
靖11-1,3717.875,21.929,84.345,167.124,23.5,2.652,10.991,3.063,38.213,31.902,1.05,干层,非气层类
靖11-1,3718.0,20.751,84.345,167.348,23.5,2.655,10.826,3.113,38.44,31.461,1.05,干层,非气层类
靖11-1,3718.125,19.711,84.345,167.406,23.5,2.657,10.724,3.161,39.863,30.462,1.05,干层,非气层类
靖11-1,3718.25,19.301,84.345,167.246,23.5,2.658,10.699,3.169,42.686,29.299,1.05,干层,非气层类
靖11-1,3718.375,19.597,83.706,167.015,23.5,2.656,10.598,3.182,46.042,28.305,1.05,干层,非气层类
靖11-1,3718.5,19.985,83.706,166.581,23.5,2.655,10.373,3.24,48.788,30.015,1.05,干层,非气层类
靖11-1,3718.625,20.051,84.212,165.541,23.5,2.658,10.077,3.272,50.268,30.919,1.05,干层,非气层类
靖11-1,3718.75,20.161,84.345,163.861,23.5,2.669,9.704,3.304,50.776,34.239,1.05,干层,非气层类
靖11-1,3718.875,20.773,84.345,161.933,23.5,2.684,9.197,3.31,50.84,35.819,1.05,干层,非气层类
靖11-1,3719.0,21.537,84.345,160.214,23.5,2.701,8.62,3.292,50.725,36.491,1.05,干层,非气层类
延901,3601.0,38.112,58.508,157.208,22.382,2.766,6.227,3.207,306.76,100.0,1.08,干层,非气层类
延901,3601.125,34.874,58.151,157.235,22.34,2.769,6.269,3.178,263.11,100.0,1.08,干层,非气层类
延901,3601.25,30.748,57.859,157.544,22.329,2.771,6.244,3.141,223.702,100.0,1.07,干层,非气层类
延901,3601.375,26.377,57.607,158.101,22.326,2.775,6.19,3.099,192.206,100.0,1.07,干层,非气层类
延901,3601.5,22.857,57.367,158.753,22.321,2.777,6.131,3.054,172.062,100.0,1.06,干层,非气层类
延901,3601.625,21.888,57.109,159.288,22.312,2.779,6.079,3.01,166.419,100.0,1.06,干层,非气层类
延901,3601.75,22.641,56.887,159.688,22.306,2.78,6.026,2.974,170.677,100.0,1.07,干层,非气层类
延901,3601.875,22.516,56.754,160.118,22.307,2.78,5.973,2.951,180.904,100.0,1.07,干层,非气层类
延901,3602.0,21.485,56.696,160.742,22.308,2.778,5.936,2.946,194.072,100.0,1.07,干层,非气层类
延901,3602.125,21.186,56.622,161.449,22.303,2.775,5.913,2.966,209.211,100.0,1.07,干层,非气层类
延901,3602.25,21.952,56.477,161.774,22.301,2.772,5.89,3.006,225.276,100.0,1.07,干层,非气层类
延901,3602.375,22.778,56.297,161.364,22.31,2.77,5.877,3.063,240.186,100.0,1.08,干层,非气层类
延901,3602.5,22.845,56.159,160.254,22.333,2.769,5.879,3.131,250.87,100.0,1.08,干层,非气层类
延901,3602.625,22.377,56.094,158.965,22.36,2.771,5.891,3.203,255.201,100.0,1.08,干层,非气层类
延901,3602.75,21.915,56.039,158.158,22.385,2.772,5.898,3.27,256.364,100.0,1.07,干层,非气层类
延901,3602.875,21.268,55.975,158.017,22.406,2.771,5.891,3.327,256.603,100.0,1.07,干层,非气层类
延901,3603.0,20.69,55.906,158.286,22.436,2.768,5.88,3.367,255.462,100.0,1.08,干层,非气层类
延901,3603.125,21.227,55.811,158.359,22.474,2.764,5.904,3.38,249.851,100.0,1.08,干层,非气层类
延901,3603.25,21.422,55.73,157.842,22.49,2.763,5.951,3.368,240.242,100.0,1.07,干层,非气层类
延901,3603.375,21.504,55.761,156.784,22.47,2.766,5.977,3.332,230.362,100.0,1.07,干层,非气层类
延901,3603.5,21.84,55.942,155.619,22.442,2.773,5.95,3.278,226.547,100.0,1.06,干层,非气层类
延901,3603.625,22.611,56.212,155.107,22.437,2.78,5.881,3.219,238.973,100.0,1.06,干层,非气层类
延901,3603.75,22.977,56.475,155.532,22.442,2.784,5.812,3.172,269.99,100.0,1.07,干层,非气层类
延901,3603.875,23.369,56.711,156.683,22.449,2.783,5.735,3.148,316.999,100.0,1.08,干层,非气层类
延901,3604.0,24.059,56.921,157.947,22.457,2.775,5.615,3.148,371.329,100.0,1.08,干层,非气层类
延906,3546.0,23.996,33.094,160.075,21.818,2.733,8.115,4.001,132.09,100.0,1.03,干层,非气层类
延906,3546.125,24.286,32.387,159.785,21.824,2.723,8.032,4.029,142.009,100.0,1.03,干层,非气层类
延906,3546.25,23.125,31.794,158.971,21.853,2.718,7.954,4.053,154.117,100.0,1.03,干层,非气层类
延906,3546.375,21.828,31.294,158.248,21.857,2.722,7.915,4.07,165.096,100.0,1.03,干层,非气层类
延906,3546.5,20.385,30.875,158.013,21.869,2.73,7.923,4.079,175.334,100.0,1.03,干层,非气层类
延906,3546.625,19.005,30.535,158.401,21.862,2.738,7.972,4.077,177.094,100.0,1.03,干层,非气层类
延906,3546.75,19.28,30.237,158.632,21.857,2.74,8.072,4.061,171.796,100.0,1.03,干层,非气层类
延906,3546.875,18.754,29.966,158.473,21.859,2.738,8.19,4.032,164.793,100.0,1.03,干层,非气层类
延906,3547.0,17.238,29.726,158.257,21.85,2.736,8.248,3.993,155.055,100.0,1.03,干层,非气层类
延906,3547.125,18.429,29.546,158.826,21.915,2.734,8.209,3.948,147.136,100.0,1.03,干层,非气层类
延906,3547.25,19.817,29.419,161.458,22.147,2.726,8.138,3.904,139.949,100.0,1.03,干层,非气层类
延906,3547.375,19.906,29.322,165.864,22.503,2.716,8.096,3.867,136.111,100.0,1.03,干层,非气层类
延906,3547.5,19.268,29.245,171.643,22.773,2.707,8.066,3.839,135.371,100.0,1.03,干层,非气层类
延906,3547.625,20.555,29.216,175.637,22.747,2.697,7.982,3.827,136.842,100.0,1.03,干层,非气层类
延906,3547.75,22.376,29.254,175.967,22.722,2.682,7.871,3.833,141.799,100.0,1.03,干层,非气层类
延906,3547.875,22.426,29.346,171.945,22.807,2.665,7.793,3.856,150.91,100.0,1.03,干层,非气层类
延906,3548.0,22.641,29.46,166.358,22.269,2.654,7.744,3.893,167.86,100.0,1.03,干层,非气层类
延906,3548.125,23.537,29.584,161.6,22.004,2.663,7.652,3.936,182.921,100.0,1.03,干层,非气层类
延906,3548.25,23.419,29.731,158.415,21.889,2.691,7.534,3.973,200.171,100.0,1.03,干层,非气层类
延906,3548.375,22.218,29.914,155.593,21.964,2.726,7.441,3.997,217.002,100.0,1.03,干层,非气层类
延906,3548.5,23.218,30.127,152.962,21.963,2.754,7.372,4.005,235.974,100.0,1.03,干层,非气层类
延906,3548.625,24.337,30.363,150.947,21.998,2.76,7.307,3.998,254.749,100.0,1.03,干层,非气层类
延906,3548.75,25.861,30.628,151.044,22.256,2.738,7.266,3.984,264.927,100.0,1.03,干层,非气层类
延906,3548.875,26.671,30.946,154.662,22.873,2.746,7.258,3.968,267.531,100.0,1.03,干层,非气层类
延906,3549.0,25.112,31.331,160.861,23.362,2.753,7.245,3.956,260.679,100.0,1.03,干层,非气层类
延906-1,3804.0,16.918,34.128,155.756,21.725,2.746,5.714,3.64,411.852,38.425,1.03,干层,非气层类
延906-1,3804.125,15.165,33.193,152.129,21.849,2.745,5.659,3.551,537.427,34.191,1.03,干层,非气层类
延906-1,3804.25,14.878,32.518,151.934,21.988,2.75,5.687,3.473,549.869,31.217,1.03,干层,非气层类
延906-1,3804.375,14.743,32.058,153.734,21.955,2.759,5.742,3.413,534.036,30.14,1.03,干层,非气层类
延906-1,3804.5,14.874,31.686,155.884,21.867,2.769,5.802,3.374,525.572,31.733,1.03,干层,非气层类
延906-1,3804.625,15.312,31.308,157.32,21.811,2.774,5.853,3.36,519.52,35.19,1.03,干层,非气层类
延906-1,3804.75,15.971,30.861,157.914,21.763,2.771,5.859,3.363,506.402,37.808,1.03,干层,非气层类
延906-1,3804.875,16.171,30.252,157.929,21.783,2.763,5.821,3.379,486.566,37.28,1.03,干层,非气层类
延906-1,3805.0,15.521,29.447,157.701,21.812,2.754,5.791,3.402,476.234,33.335,1.03,干层,非气层类
延906-1,3805.125,15.72,28.602,157.459,21.913,2.748,5.812,3.418,474.193,28.884,1.03,干层,非气层类
延906-1,3805.25,15.455,27.943,157.332,22.013,2.747,5.857,3.421,472.377,27.474,1.03,干层,非气层类
延906-1,3805.375,15.66,27.581,157.339,21.989,2.751,5.9,3.41,472.021,30.576,1.03,干层,非气层类
延906-1,3805.5,17.267,27.55,157.381,21.858,2.755,5.915,3.387,474.198,36.894,1.03,干层,非气层类
延906-1,3805.625,18.25,27.802,157.285,21.698,2.751,5.852,3.356,460.577,39.932,1.03,干层,非气层类
延906-1,3805.75,18.779,28.042,157.008,21.674,2.738,5.707,3.32,435.34,37.687,1.03,干层,非气层类
延906-1,3805.875,19.877,28.003,156.646,21.708,2.722,5.504,3.281,409.025,33.356,1.03,干层,非气层类
延906-1,3806.0,19.727,27.604,156.369,21.738,2.712,5.283,3.24,392.872,29.478,1.03,干层,非气层类
延906-1,3806.125,19.132,27.03,156.309,21.786,2.713,5.142,3.203,381.882,29.731,1.03,干层,非气层类
延906-1,3806.25,19.404,26.573,156.301,21.826,2.721,5.1,3.173,382.033,31.964,1.03,干层,非气层类
延906-1,3806.375,19.341,26.32,156.066,21.834,2.733,5.085,3.162,382.993,37.398,1.03,干层,非气层类
延906-1,3806.5,20.168,26.198,155.381,21.864,2.734,5.139,3.144,377.972,40.691,1.03,干层,非气层类
延906-1,3806.625,21.24,26.022,154.262,21.821,2.731,5.189,3.159,375.027,40.29,1.03,干层,非气层类
延906-1,3806.75,22.002,25.657,153.158,21.734,2.727,5.217,3.199,376.765,36.738,1.03,干层,非气层类
延906-1,3806.875,22.408,25.094,152.456,21.677,2.723,5.225,3.262,389.981,31.753,1.03,干层,非气层类
延906-1,3807.0,22.008,24.481,152.343,21.759,2.72,5.229,3.34,404.172,27.845,1.03,干层,非气层类
延911-4,3628.0,20.61,50.195,166.399,22.53,2.677,7.159,3.321,225.457,79.713,1.14,干层,非气层类
延911-4,3628.125,22.462,49.58,163.727,22.437,2.702,6.891,3.342,272.769,90.4,1.08,干层,非气层类
延911-4,3628.25,23.179,49.03,160.654,22.348,2.729,6.878,3.391,295.362,99.292,1.07,干层,非气层类
延911-4,3628.375,21.973,48.543,158.216,22.251,2.771,7.009,3.492,285.24,100.0,1.1,干层,非气层类
延911-4,3628.5,19.582,48.114,156.889,22.325,2.782,7.157,3.732,253.815,100.0,1.13,干层,非气层类
延911-4,3628.625,17.144,47.747,156.674,22.49,2.776,7.291,3.936,220.038,100.0,1.14,干层,非气层类
延911-4,3628.75,16.568,47.431,157.353,22.413,2.759,7.409,3.965,192.951,100.0,1.13,干层,非气层类
延911-4,3628.875,16.718,47.156,158.593,22.263,2.734,7.487,3.915,173.516,92.693,1.14,干层,非气层类
延911-4,3629.0,17.125,46.915,159.882,22.353,2.707,7.502,3.891,163.58,79.896,1.16,干层,非气层类
延911-4,3629.125,17.497,46.703,160.931,22.731,2.703,7.462,3.866,167.064,66.464,1.15,干层,非气层类
延911-4,3629.25,17.628,46.508,161.67,23.197,2.71,7.404,3.797,178.069,60.057,1.12,干层,非气层类
延911-4,3629.375,17.481,46.323,162.289,23.612,2.735,7.352,3.742,188.622,54.143,1.1,干层,非气层类
延911-4,3629.5,17.41,46.147,163.074,23.785,2.755,7.331,3.69,192.94,50.243,1.11,干层,非气层类
延911-4,3629.625,17.41,45.981,164.024,23.818,2.764,7.277,3.646,192.561,47.208,1.13,干层,非气层类
延911-4,3629.75,17.049,45.824,164.807,23.817,2.766,7.172,3.613,197.228,44.732,1.15,干层,非气层类
延911-4,3629.875,15.713,45.676,164.781,23.788,2.753,7.033,3.574,214.484,43.721,1.15,干层,非气层类
延911-4,3630.0,15.468,45.54,163.699,23.578,2.737,6.908,3.569,247.977,44.532,1.14,干层,非气层类
延911-4,3630.125,16.237,45.419,161.69,23.379,2.683,6.851,3.567,298.267,48.132,1.13,干层,非气层类
延911-4,3630.25,17.403,45.316,159.132,23.344,2.622,6.893,3.556,354.607,54.049,1.11,干层,非气层类
延911-4,3630.375,18.422,45.23,156.538,23.444,2.545,7.02,3.531,405.137,62.362,1.1,干层,非气层类
延911-4,3630.5,20.771,45.16,154.419,23.6,2.453,7.124,3.497,440.869,74.351,1.1,干层,非气层类
延911-4,3630.625,22.358,45.107,153.088,24.175,2.418,7.161,3.483,460.107,85.553,1.11,干层,非气层类
延911-4,3630.75,24.038,45.069,152.676,25.166,2.407,7.155,3.474,474.606,90.166,1.12,干层,非气层类
延911-4,3630.875,24.247,45.041,153.152,25.668,2.422,7.225,3.469,490.156,86.737,1.12,干层,非气层类
延911-4,3631.0,23.603,45.023,154.094,25.527,2.443,7.412,3.46,504.388,75.878,1.11,干层,非气层类
延1059-1,3872.0,25.448,55.364,169.13,22.332,2.83,6.321,3.387,214.463,44.862,1.1,干层,非气层类
延1059-1,3872.125,24.873,55.352,169.845,22.276,2.826,6.667,3.383,184.314,42.681,1.1,干层,非气层类
延1059-1,3872.25,24.813,55.367,170.261,22.253,2.819,7.262,3.377,159.072,43.686,1.1,干层,非气层类
延1059-1,3872.375,25.192,55.406,170.38,22.25,2.81,7.82,3.365,139.727,44.88,1.1,干层,非气层类
延1059-1,3872.5,26.018,55.463,170.217,22.245,2.805,8.39,3.343,126.871,45.58,1.1,干层,非气层类
延1059-1,3872.625,27.36,55.538,169.732,22.211,2.801,8.998,3.296,119.35,45.24,1.1,干层,非气层类
延1059-1,3872.75,28.978,55.62,169.441,22.16,2.79,9.537,3.196,115.821,43.214,1.1,干层,非气层类
延1059-1,3872.875,29.518,55.711,169.943,22.157,2.776,9.843,3.118,113.565,38.94,1.1,干层,非气层类
延1059-1,3873.0,29.089,55.826,171.517,22.202,2.756,9.895,3.02,110.384,36.591,1.1,干层,非气层类
延1059-1,3873.125,28.339,55.954,173.465,22.259,2.739,9.787,2.926,106.092,36.79,1.1,干层,非气层类
延1059-1,3873.25,28.23,56.092,174.867,22.286,2.732,9.698,2.857,101.414,38.507,1.1,干层,非气层类
延1059-1,3873.375,28.996,56.256,175.117,22.288,2.729,9.704,2.792,97.112,36.537,1.1,干层,非气层类
延1059-1,3873.5,30.099,56.435,174.453,22.297,2.725,9.805,2.731,94.114,33.796,1.1,干层,非气层类
延1059-1,3873.625,30.745,56.63,173.434,22.346,2.72,9.982,2.694,92.112,31.952,1.1,干层,非气层类
延1059-1,3873.75,30.728,56.839,172.513,22.426,2.712,10.192,2.671,90.735,29.313,1.1,干层,非气层类
延1059-1,3873.875,30.178,57.062,172.103,22.523,2.703,10.411,2.652,89.53,27.199,1.1,干层,非气层类
延1059-1,3874.0,29.603,57.297,172.456,22.626,2.698,10.601,2.636,88.682,24.713,1.1,干层,非气层类
延874,3369.0,12.689,26.576,166.228,22.876,2.758,9.45,2.684,100.973,100.0,1.07,干层,非气层类
延874,3369.125,12.695,26.013,162.327,22.842,2.745,9.494,2.701,102.605,100.0,1.07,干层,非气层类
延874,3369.25,13.062,25.591,157.933,22.818,2.729,9.514,2.699,107.685,100.0,1.07,干层,非气层类
延874,3369.375,13.5,25.422,156.034,22.812,2.714,9.516,2.73,113.478,100.0,1.07,干层,非气层类
延874,3369.5,13.896,25.51,155.941,22.817,2.702,9.487,2.766,117.305,100.0,1.06,干层,非气层类
延874,3369.625,14.187,25.755,156.608,22.829,2.696,9.498,2.739,117.68,100.0,1.05,干层,非气层类
延874,3369.75,14.391,26.031,158.33,22.851,2.694,9.653,2.766,115.236,100.0,1.05,干层,非气层类
延874,3369.875,14.711,26.302,160.973,22.878,2.692,9.959,2.72,111.393,100.0,1.05,干层,非气层类
延874,3370.0,15.307,26.594,163.607,22.887,2.69,10.316,2.591,107.482,100.0,1.05,干层,非气层类
延874,3370.125,15.96,26.959,165.746,22.873,2.692,10.572,2.641,104.922,100.0,1.06,干层,非气层类
延874,3370.25,16.257,27.406,166.985,22.844,2.702,10.65,2.714,104.76,100.0,1.07,干层,非气层类
延874,3370.375,16.278,27.931,166.133,22.828,2.723,10.445,2.701,108.421,100.0,1.08,干层,非气层类
延874,3370.5,17.233,28.577,163.629,22.836,2.751,9.999,2.686,116.445,100.0,1.09,干层,非气层类
延874,3370.625,19.702,29.476,160.237,22.863,2.781,9.436,2.727,130.246,100.0,1.1,干层,非气层类
延874,3370.75,22.745,30.888,156.413,22.911,2.801,8.912,2.739,152.224,100.0,1.12,干层,非气层类
延874,3370.875,24.558,32.964,152.577,23.015,2.809,8.45,2.723,182.929,100.0,1.13,干层,非气层类
延874,3371.0,24.445,35.692,149.501,23.215,2.803,8.065,2.742,221.994,100.0,1.14,干层,非气层类
子59-1,3840.0,35.743,60.718,167.096,22.136,2.68,5.869,2.538,323.262,61.018,1.06,干层,非气层类
子59-1,3840.125,31.126,60.553,168.978,22.067,2.681,5.669,2.508,294.017,52.881,1.06,干层,非气层类
子59-1,3840.25,28.748,60.395,170.769,22.041,2.689,5.564,2.463,262.362,55.038,1.06,干层,非气层类
子59-1,3840.375,27.07,60.248,172.217,22.045,2.7,5.494,2.41,246.779,60.912,1.06,干层,非气层类
子59-1,3840.5,25.928,60.116,173.262,22.06,2.715,5.448,2.361,249.681,69.211,1.06,干层,非气层类
子59-1,3840.625,24.978,60.001,173.836,22.07,2.729,5.428,2.335,262.17,77.048,1.06,干层,非气层类
子59-1,3840.75,24.357,59.901,173.773,22.069,2.736,5.433,2.341,274.422,78.911,1.06,干层,非气层类
子59-1,3840.875,24.696,59.814,173.05,22.066,2.73,5.422,2.379,281.203,72.806,1.06,干层,非气层类
子59-1,3841.0,25.74,59.739,171.716,22.075,2.717,5.4,2.445,282.809,63.655,1.06,干层,非气层类
子59-1,3841.125,26.095,59.674,170.022,22.106,2.706,5.399,2.532,286.344,56.658,1.06,干层,非气层类
子59-1,3841.25,25.798,59.623,168.431,22.16,2.703,5.411,2.627,295.581,54.807,1.06,干层,非气层类
子59-1,3841.375,25.998,59.586,167.427,22.22,2.71,5.394,2.721,304.956,59.631,1.06,干层,非气层类
子59-1,3841.5,26.673,59.568,167.29,22.263,2.719,5.317,2.805,313.24,69.069,1.06,干层,非气层类
子59-1,3841.625,27.347,59.572,168.07,22.275,2.724,5.193,2.873,321.009,76.621,1.06,干层,非气层类
子59-1,3841.75,28.213,59.606,169.567,22.247,2.721,5.084,2.925,328.338,76.756,1.06,干层,非气层类
子59-1,3841.875,29.468,59.667,171.195,22.199,2.713,5.059,2.961,336.506,72.782,1.06,干层,非气层类
子59-1,3842.0,30.303,59.753,172.433,22.153,2.705,5.126,2.985,343.85,67.095,1.06,干层,非气层类
子59-1,3842.125,30.508,59.859,172.787,22.128,2.7,5.222,2.996,350.116,62.1,1.06,干层,非气层类
