井名,深度,GR,SP,AC,CAL,DEN,CNL,PE,RD,SW,RD_RS_ratio,y_fine,y_coarse
靖41,3782.375,16.878,55.29,162.198,22.712,2.694,9.516,3.114,166.71,100.0,0.958,气层,气层优势类
靖41,3782.5,17.256,55.121,163.001,22.693,2.689,9.895,3.093,161.659,100.0,0.944,气层,气层优势类
靖41,3782.625,17.206,54.991,164.381,22.713,2.683,10.356,3.006,152.398,100.0,0.931,气层,气层优势类
靖41,3782.75,16.674,54.89,166.539,22.743,2.678,10.84,2.928,140.499,97.249,0.92,气层,气层优势类
靖41,3782.875,16.218,54.814,169.47,22.777,2.671,11.238,2.894,131.364,88.443,0.918,气层,气层优势类
靖41,3783.0,16.368,54.761,172.862,22.81,2.654,11.594,2.87,130.089,78.915,0.918,气层,气层优势类
靖41,3783.125,16.883,54.733,176.18,22.783,2.624,11.979,2.854,132.606,70.836,0.912,气层,气层优势类
靖41,3783.25,16.708,54.726,179.151,22.78,2.593,12.269,2.851,132.549,63.756,0.908,气层,气层优势类
靖41,3783.375,15.587,54.739,181.797,22.828,2.57,12.306,2.86,132.966,57.306,0.916,气层,气层优势类
靖41,3783.5,14.326,54.775,184.206,22.872,2.557,12.201,2.881,137.294,51.613,0.926,气层,气层优势类
靖41,3783.625,14.033,54.84,186.068,22.879,2.546,12.199,2.916,137.955,47.375,0.927,气层,气层优势类
靖41,3783.75,14.565,54.932,186.872,22.901,2.534,12.243,2.943,137.019,44.905,0.935,气层,气层优势类
靖41,3783.875,15.353,55.056,186.045,22.942,2.523,12.113,2.96,147.355,44.466,0.963,气层,气层优势类
靖41,3784.0,15.98,55.214,183.297,22.941,2.522,11.715,2.977,185.227,46.215,0.998,气层,气层优势类
靖5-1,3815.0,15.221,85.099,173.683,22.667,2.704,7.664,2.919,162.857,66.487,1.04,气层,气层优势类
靖5-1,3815.125,14.996,84.686,173.521,22.664,2.703,7.729,2.882,163.365,65.93,1.04,气层,气层优势类
靖5-1,3815.25,15.048,84.38,170.899,22.67,2.707,7.664,2.857,166.785,65.593,1.04,气层,气层优势类
靖5-1,3815.375,15.376,84.168,167.399,22.687,2.714,7.476,2.857,172.412,65.416,1.04,气层,气层优势类
靖5-1,3815.5,15.764,84.037,164.767,22.712,2.721,7.19,2.857,179.482,65.061,1.04,气层,气层优势类
靖5-1,3815.625,16.104,83.983,163.93,22.732,2.727,6.867,2.884,186.758,66.159,1.04,气层,气层优势类
靖5-1,3815.75,16.537,83.979,164.012,22.753,2.731,6.609,2.912,193.221,69.393,1.04,气层,气层优势类
靖5-1,3815.875,16.921,84.014,164.322,22.769,2.736,6.456,2.92,199.514,71.683,1.04,气层,气层优势类
靖5-1,3816.0,16.877,84.077,164.549,22.778,2.741,6.37,2.956,208.035,72.131,1.04,气层,气层优势类
靖5-1,3816.125,16.342,84.16,164.439,22.789,2.747,6.273,2.967,221.935,71.148,1.04,气层,气层优势类
靖5-1,3816.25,16.028,84.253,163.659,22.805,2.753,6.113,2.967,243.803,70.523,1.04,气层,气层优势类
靖5-1,3816.375,16.342,84.349,161.926,22.822,2.758,6.108,2.967,276.038,67.603,1.04,气层,气层优势类
靖5-1,3816.5,17.102,84.444,159.456,22.829,2.762,5.759,2.981,319.19,70.272,1.04,气层,气层优势类
靖5-1,3816.625,17.831,84.533,157.156,22.821,2.766,5.665,3.015,369.083,68.643,1.04,气层,气层优势类
靖5-1,3816.75,18.588,84.614,155.684,22.819,2.771,5.629,3.076,414.696,67.26,1.04,气层,气层优势类
靖5-1,3816.875,19.831,84.685,154.854,22.836,2.779,5.589,3.09,443.75,69.616,1.04,气层,气层优势类
靖5-1,3817.0,21.577,84.746,154.345,22.874,2.791,5.502,3.13,451.227,78.079,1.04,气层,气层优势类
靖5-1,3817.125,22.932,84.795,154.689,22.934,2.805,5.384,3.132,442.364,90.773,1.04,气层,气层优势类
靖5-1,3817.25,23.07,84.834,155.985,23.032,2.815,5.28,3.132,426.664,100.0,1.04,气层,气层优势类
靖5-1,3817.375,21.946,84.865,157.09,23.128,2.818,5.234,3.07,409.663,98.805,1.04,气层,气层优势类
靖5-1,3817.5,20.139,84.891,156.615,23.175,2.812,5.282,3.002,392.777,89.787,1.04,气层,气层优势类
靖5-1,3817.625,18.281,84.915,154.907,23.233,2.802,5.458,2.969,378.338,78.582,1.04,气层,气层优势类
靖5-1,3817.75,16.939,84.94,154.254,23.424,2.792,5.776,2.967,375.005,68.074,1.04,气层,气层优势类
靖5-1,3817.875,16.617,84.971,155.477,23.632,2.784,6.177,2.967,399.561,58.98,1.04,气层,气层优势类
靖5-1,3818.0,17.635,85.01,157.69,23.642,2.777,6.552,2.967,471.161,51.034,1.04,气层,气层优势类
靖61-3,4239.0,15.894,53.34,160.863,22.978,2.77,10.093,2.66,106.579,49.309,1.06,气层,气层优势类
靖61-3,4239.125,15.493,52.888,161.021,22.936,2.781,10.422,2.639,107.003,48.93,1.06,气层,气层优势类
靖61-3,4239.25,15.691,52.443,161.471,22.858,2.782,10.751,2.638,109.326,44.261,1.06,气层,气层优势类
靖61-3,4239.375,16.004,52.02,162.071,22.797,2.772,11.054,2.621,112.467,40.752,1.06,气层,气层优势类
靖61-3,4239.5,15.844,51.622,162.829,22.858,2.754,11.344,2.606,116.553,36.379,1.06,气层,气层优势类
靖61-3,4239.625,15.171,51.265,163.836,22.96,2.737,11.576,2.651,121.589,34.253,1.06,气层,气层优势类
靖61-3,4239.75,14.697,50.95,164.983,23.061,2.712,11.649,2.82,125.021,31.774,1.06,气层,气层优势类
靖61-3,4239.875,14.832,50.678,166.057,23.135,2.69,11.513,2.975,124.373,29.857,1.06,气层,气层优势类
靖61-3,4240.0,15.587,50.449,166.838,23.153,2.686,11.228,3.023,120.779,29.916,1.06,气层,气层优势类
靖61-3,4240.125,16.698,50.271,167.077,23.16,2.698,10.885,3.022,120.438,31.316,1.06,气层,气层优势类
靖61-3,4240.25,17.396,50.131,166.814,23.189,2.716,10.547,2.983,126.731,33.76,1.06,气层,气层优势类
靖61-3,4240.375,17.027,50.028,166.104,23.236,2.74,10.236,2.868,137.395,37.189,1.06,气层,气层优势类
靖61-3,4240.5,15.667,49.957,165.042,23.282,2.757,9.987,2.785,147.696,39.982,1.06,气层,气层优势类
靖61-3,4240.625,14.286,49.92,163.73,23.316,2.746,9.823,2.905,153.636,40.838,1.06,气层,气层优势类
靖61-3,4240.75,13.749,49.908,162.299,23.304,2.719,9.664,3.125,158.112,37.746,1.06,气层,气层优势类
靖61-3,4240.875,13.975,49.917,160.815,23.228,2.695,9.381,3.214,169.218,36.252,1.06,气层,气层优势类
靖61-3,4241.0,14.683,49.948,159.35,23.161,2.682,8.842,3.214,198.186,35.55,1.06,气层,气层优势类
靖89,3847.0,11.903,73.28,167.877,22.17,2.76,8.458,3.298,73.888,70.154,1.11,气层,气层优势类
靖89,3847.125,12.088,73.175,169.708,22.256,2.757,8.772,3.287,73.506,72.005,1.11,气层,气层优势类
靖89,3847.25,13.374,73.076,171.905,22.265,2.758,8.91,3.269,76.093,73.706,1.11,气层,气层优势类
靖89,3847.375,15.532,72.986,173.07,22.217,2.765,8.809,3.23,82.07,75.413,1.11,气层,气层优势类
靖89,3847.5,17.087,72.904,172.35,22.115,2.775,8.465,3.186,90.435,76.333,1.11,气层,气层优势类
靖89,3847.625,16.671,72.831,170.294,21.982,2.785,8.004,3.176,97.708,84.605,1.11,气层,气层优势类
靖89,3847.75,14.727,72.766,168.128,21.885,2.789,7.645,3.226,101.686,97.078,1.11,气层,气层优势类
靖89,3847.875,13.277,72.71,167.228,21.932,2.788,7.539,3.294,102.895,97.287,1.11,气层,气层优势类
靖89,3848.0,13.055,72.664,168.164,22.096,2.78,7.679,3.348,102.812,98.633,1.11,气层,气层优势类
靖89,3848.125,12.946,72.627,170.282,22.187,2.772,7.972,3.384,101.44,90.502,1.11,气层,气层优势类
靖89,3848.25,12.899,72.598,172.662,22.179,2.765,8.317,3.419,97.953,77.444,1.11,气层,气层优势类
靖89,3848.375,13.286,72.579,174.469,22.186,2.758,8.652,3.465,92.3,75.715,1.11,气层,气层优势类
靖89,3848.5,13.672,72.569,175.388,22.239,2.751,8.964,3.481,85.801,67.165,1.11,气层,气层优势类
靖89,3848.625,13.266,72.566,175.687,22.232,2.744,9.245,3.453,80.711,56.554,1.11,气层,气层优势类
靖89,3848.75,12.678,72.572,175.638,22.211,2.74,9.463,3.392,78.86,53.749,1.11,气层,气层优势类
靖89,3848.875,12.843,72.585,175.249,22.248,2.743,9.552,3.329,82.239,50.373,1.11,气层,气层优势类
靖89,3849.0,13.595,72.606,174.234,22.362,2.751,9.428,3.302,93.056,46.551,1.11,气层,气层优势类
靖110-2,3853.0,19.63,55.529,164.27,23.216,2.754,1.664,3.28,113.069,31.718,1.16,气层,气层优势类
靖110-2,3853.125,17.516,55.476,165.383,22.43,2.749,1.699,3.267,81.695,36.848,1.16,气层,气层优势类
靖110-2,3853.25,17.763,55.418,166.741,21.957,2.747,1.759,3.25,60.092,42.316,1.15,气层,气层优势类
靖110-2,3853.375,18.345,55.366,168.299,21.908,2.748,1.81,3.232,47.778,46.906,1.15,气层,气层优势类
靖110-2,3853.5,18.451,55.334,169.923,21.991,2.748,1.868,3.215,42.043,49.45,1.14,气层,气层优势类
靖110-2,3853.625,18.09,55.325,171.362,21.869,2.745,1.917,3.202,40.234,49.884,1.14,气层,气层优势类
靖110-2,3853.75,17.352,55.337,172.386,21.588,2.74,1.965,3.197,41.307,48.573,1.14,气层,气层优势类
靖110-2,3853.875,17.341,55.361,172.851,21.44,2.734,1.997,3.197,43.722,46.86,1.15,气层,气层优势类
靖110-2,3854.0,18.04,55.387,172.797,21.597,2.728,1.999,3.2,45.869,45.844,1.15,气层,气层优势类
靖110-2,3854.125,17.896,55.409,172.465,22.03,2.722,1.953,3.201,47.234,45.353,1.15,气层,气层优势类
靖110-2,3854.25,16.973,55.426,172.047,22.868,2.718,1.861,3.197,47.934,45.37,1.15,气层,气层优势类
靖110-2,3854.375,16.004,55.439,171.65,24.161,2.714,1.784,3.185,47.514,46.025,1.15,气层,气层优势类
靖110-2,3854.5,15.729,55.445,171.232,25.49,2.712,1.76,3.167,46.347,46.905,1.15,气层,气层优势类
靖110-2,3854.625,16.244,55.44,170.628,26.274,2.71,1.797,3.143,45.783,47.181,1.15,气层,气层优势类
靖110-2,3854.75,16.862,55.424,169.657,26.475,2.706,1.837,3.118,46.636,46.518,1.15,气层,气层优势类
靖110-2,3854.875,17.271,55.401,168.206,26.539,2.699,1.805,3.093,49.448,45.349,1.15,气层,气层优势类
靖110-2,3855.0,17.599,55.377,166.37,26.865,2.694,1.697,3.072,54.51,43.993,1.15,气层,气层优势类
靖125,3941.0,16.891,69.708,156.803,23.568,2.776,6.921,3.469,279.597,89.428,0.985,气层,气层优势类
靖125,3941.125,16.869,69.579,157.944,23.55,2.76,7.66,3.51,186.39,66.175,0.979,气层,气层优势类
靖125,3941.25,17.029,69.453,159.585,23.497,2.746,8.23,3.532,126.797,56.163,0.972,气层,气层优势类
靖125,3941.375,17.193,69.331,161.246,23.396,2.736,8.587,3.53,88.025,54.112,0.966,气层,气层优势类
靖125,3941.5,17.527,69.212,162.552,23.268,2.729,8.688,3.507,67.736,51.267,0.96,气层,气层优势类
靖125,3941.625,17.951,69.098,163.196,23.178,2.723,8.559,3.472,60.559,56.299,0.954,气层,气层优势类
靖125,3941.75,18.378,68.988,162.964,23.174,2.72,8.312,3.435,60.391,64.798,0.949,气层,气层优势类
靖125,3941.875,18.87,68.883,161.92,23.212,2.716,8.101,3.404,63.749,75.551,0.944,气层,气层优势类
靖125,3942.0,19.326,68.783,160.409,23.229,2.712,7.988,3.381,68.908,74.935,0.939,气层,气层优势类
靖125,3942.125,19.496,68.688,158.998,23.209,2.709,7.914,3.364,72.835,72.257,0.934,气层,气层优势类
靖125,3942.25,19.234,68.599,158.261,23.193,2.708,7.832,3.351,73.161,69.487,0.93,气层,气层优势类
靖125,3942.375,18.601,68.515,158.405,23.214,2.709,7.732,3.34,70.766,67.305,0.928,气层,气层优势类
靖125,3942.5,17.756,68.436,159.216,23.254,2.711,7.613,3.329,67.763,67.413,0.929,气层,气层优势类
靖125,3942.625,17.021,68.365,160.204,23.277,2.715,7.465,3.318,65.577,71.085,0.932,气层,气层优势类
靖125,3942.75,16.624,68.299,160.862,23.273,2.719,7.289,3.307,64.253,84.461,0.936,气层,气层优势类
靖125,3942.875,16.308,68.24,160.885,23.264,2.723,7.091,3.3,63.746,100.0,0.942,气层,气层优势类
靖125,3943.0,15.688,68.186,160.224,23.27,2.728,6.859,3.294,64.985,100.0,0.95,气层,气层优势类
延928-2,4141.5,32.06,129.499,166.308,22.08,2.72,10.664,3.453,118.286,54.847,1.05,气层,气层优势类
延928-2,4141.625,26.735,129.587,168.07,22.075,2.712,11.233,3.433,98.0,52.139,1.04,气层,气层优势类
延928-2,4141.75,23.836,129.976,170.065,22.059,2.7,11.458,3.414,83.133,52.052,1.04,气层,气层优势类
延928-2,4141.875,22.431,130.347,171.932,22.021,2.688,11.727,3.392,75.649,52.027,1.04,气层,气层优势类
延928-2,4142.0,21.8,130.744,173.364,21.971,2.678,11.727,3.392,75.468,50.695,1.04,气层,气层优势类
延928-2,4142.125,21.607,130.744,174.153,21.93,2.67,11.727,3.392,80.38,48.414,1.04,气层,气层优势类
延928-2,4142.25,22.087,131.322,174.24,21.903,2.662,11.727,3.392,88.047,46.264,1.05,气层,气层优势类
延928-2,4142.375,22.612,131.45,173.754,21.881,2.662,11.727,3.379,94.58,45.149,1.05,气层,气层优势类
延928-2,4142.5,22.468,132.277,173.007,21.865,2.662,11.656,3.338,97.347,44.405,1.05,气层,气层优势类
延936,3830.0,20.959,73.496,168.409,22.658,2.701,6.801,2.777,101.624,56.131,0.996,气层,气层优势类
延936,3830.125,21.194,73.355,169.044,22.86,2.689,7.096,2.79,103.988,55.058,0.994,气层,气层优势类
延936,3830.25,22.474,73.239,168.304,23.131,2.67,7.31,2.841,110.08,43.94,0.992,气层,气层优势类
延936,3830.375,23.442,73.147,166.663,23.506,2.648,7.449,2.923,118.029,39.452,0.993,气层,气层优势类
延936,3830.5,22.85,73.082,164.915,23.935,2.629,7.528,3.024,131.198,37.514,0.999,气层,气层优势类
延936,3830.625,22.419,73.047,163.895,24.173,2.62,7.56,3.129,145.564,36.045,1,气层,气层优势类
延936,3830.75,22.379,73.039,163.687,24.101,2.619,7.564,3.216,158.966,34.216,1.02,气层,气层优势类
延936,3830.875,22.428,73.056,164.018,23.884,2.624,7.547,3.275,171.749,33.261,1.03,气层,气层优势类
延936,3831.0,21.299,73.098,164.536,23.785,2.634,7.504,3.299,181.714,32.648,1.05,气层,气层优势类
延936,3831.125,21.298,73.167,164.905,23.931,2.644,7.406,3.287,189.638,32.247,1.06,气层,气层优势类
延936,3831.25,21.86,73.253,165.021,24.076,2.65,7.241,3.258,203.819,35.795,1.08,气层,气层优势类
延936,3831.375,22.306,73.358,164.834,23.977,2.648,7.012,3.225,231.142,35.242,1.11,气层,气层优势类
延936,3831.5,21.02,73.477,164.3,23.538,2.641,6.744,3.2,280.948,32.816,1.14,气层,气层优势类
延936,3831.625,19.85,73.587,163.449,22.924,2.637,6.463,3.185,367.585,30.093,1.18,气层,气层优势类
延936,3831.75,20.677,73.782,162.374,22.435,2.646,6.181,3.185,460.553,31.085,1.22,气层,气层优势类
延936,3831.875,20.48,73.995,161.222,22.199,2.669,5.898,3.212,627.565,30.531,1.24,气层,气层优势类
延936,3832.0,19.791,74.222,160.074,22.157,2.7,5.625,3.273,813.072,86.114,1.24,气层,气层优势类
延938-5,4290.0,27.962,49.999,164.64,21.939,2.721,5.999,3.421,295.002,100.0,1.08,气层,气层优势类
延938-5,4290.125,31.002,49.801,166.181,21.985,2.708,6.39,3.361,249.984,100.0,1.08,气层,气层优势类
延938-5,4290.25,32.012,49.631,168.007,22.04,2.694,6.583,3.316,229.713,100.0,1.08,气层,气层优势类
延938-5,4290.375,30.427,49.489,169.696,22.091,2.682,6.704,3.288,219.442,83.7,1.08,气层,气层优势类
延938-5,4290.5,27.573,49.372,170.926,22.128,2.673,6.835,3.278,211.261,72.251,1.08,气层,气层优势类
延938-5,4290.625,25.481,49.285,171.595,22.148,2.668,6.964,3.282,203.724,72.224,1.08,气层,气层优势类
延938-5,4290.75,24.933,49.23,171.827,22.155,2.666,7.082,3.3,196.166,73.183,1.08,气层,气层优势类
延938-5,4290.875,25.459,49.205,171.795,22.154,2.67,7.188,3.332,186.013,74.19,1.08,气层,气层优势类
延938-5,4291.0,26.07,49.212,171.647,22.149,2.677,7.316,3.372,175.19,74.557,1.08,气层,气层优势类
延938-5,4291.125,26.001,49.257,171.484,22.145,2.684,7.497,3.414,164.602,64.545,1.08,气层,气层优势类
延938-5,4291.25,25.147,49.34,171.341,22.141,2.689,7.7,3.452,154.524,57.548,1.08,气层,气层优势类
延938-5,4291.375,24.64,49.459,171.211,22.137,2.692,7.862,3.476,145.234,57.253,1.08,气层,气层优势类
延938-5,4291.5,25.269,49.612,171.057,22.132,2.69,7.938,3.482,135.979,56.135,1.08,气层,气层优势类
延938-5,4291.625,26.232,49.801,170.705,22.122,2.683,7.922,3.468,126.49,54.624,1.07,气层,气层优势类
延938-5,4291.75,26.038,50.018,169.956,22.099,2.672,7.838,3.438,118.568,53.592,1.07,气层,气层优势类
延938-5,4291.875,24.39,50.255,168.776,22.063,2.669,7.712,3.398,115.434,62.502,1.07,气层,气层优势类
延938-5,4292.0,23.565,50.505,167.269,22.018,2.68,7.57,3.354,117.835,71.163,1.07,气层,气层优势类
延1195,3970.0,16.449,46.489,159.588,22.085,2.74,11.005,3.344,88.514,29.716,1.05,气层,气层优势类
延1195,3970.125,17.982,46.442,161.857,22.185,2.719,11.399,3.365,73.352,25.829,1.05,气层,气层优势类
延1195,3970.25,19.373,46.419,164.4,22.403,2.698,11.765,3.36,60.719,24.237,1.05,气层,气层优势类
延1195,3970.375,20.175,46.412,166.691,22.698,2.689,12.207,3.352,53.055,21.878,1.06,气层,气层优势类
延1195,3970.5,19.747,46.419,168.208,22.967,2.694,12.427,3.344,50.168,22.199,1.06,气层,气层优势类
延1195,3970.625,18.4,46.434,169.199,23.042,2.704,12.185,3.346,50.955,26.393,1.07,气层,气层优势类
延1195,3970.75,17.119,46.469,169.593,22.884,2.708,11.762,3.35,54.235,28.371,1.07,气层,气层优势类
延1195,3970.875,17.001,46.495,169.527,22.616,2.706,11.645,3.329,58.377,31.731,1.07,气层,气层优势类
延1195,3971.0,17.39,46.521,170.25,22.473,2.701,11.89,3.336,62.572,30.008,1.07,气层,气层优势类
延1195,3971.125,17.765,46.547,172.263,22.498,2.696,12.12,3.337,65.92,28.525,1.06,气层,气层优势类
延1195,3971.25,18.013,46.572,175.318,22.581,2.69,11.92,3.31,67.639,26.751,1.06,气层,气层优势类
延1195,3971.375,18.078,46.597,177.917,22.627,2.681,11.643,3.336,67.192,26.576,1.06,气层,气层优势类
延1195,3971.5,17.969,46.622,178.775,22.658,2.664,11.781,3.381,64.937,26.893,1.06,气层,气层优势类
延1195,3971.625,17.713,46.647,177.73,22.726,2.639,12.24,3.389,62.031,25.393,1.06,气层,气层优势类
延1195,3971.75,17.238,46.674,175.382,22.798,2.616,12.413,3.384,60.038,25.45,1.07,气层,气层优势类
延1195,3971.875,16.684,46.703,171.355,22.812,2.609,11.983,3.377,60.854,28.305,1.08,气层,气层优势类
延1195,3972.0,16.15,46.738,166.004,22.763,2.627,11.349,3.375,65.631,29.497,1.08,气层,气层优势类
靖43-2,4109.5,31.92,69.93,163.52,23.882,2.74,8.677,3.455,339.153,100.0,1.29,含气层,气层优势类
靖43-2,4109.625,28.717,68.763,159.699,23.867,2.756,7.972,3.344,421.73,100.0,1.24,含气层,气层优势类
靖43-2,4109.75,26.776,67.543,157.503,23.842,2.775,6.94,3.286,449.284,100.0,1.19,含气层,气层优势类
靖43-2,4109.875,25.798,66.34,156.775,23.748,2.79,5.727,3.383,410.235,100.0,1.14,含气层,气层优势类
靖43-2,4110.0,25.231,65.24,157.385,23.612,2.796,4.872,3.674,322.68,100.0,1.09,含气层,气层优势类
靖43-2,4110.125,25.047,64.263,159.584,23.508,2.795,4.754,3.969,232.646,100.0,1.04,含气层,气层优势类
靖43-2,4110.25,25.417,63.422,163.175,23.428,2.787,5.299,4.089,162.978,100.0,1,含气层,气层优势类
靖43-2,4110.375,25.914,62.736,167.118,23.476,2.781,5.898,3.988,120.691,100.0,0.98,含气层,气层优势类
靖43-2,4110.5,25.964,62.193,170.963,23.575,2.774,5.918,3.826,96.114,100.0,0.965,含气层,气层优势类
靖61-1,4169.0,22.023,62.88,161.057,22.36,2.82,-0.199,3.282,1877.52,32.077,1.06,含气层,气层优势类
靖61-1,4169.125,21.776,62.218,162.088,22.441,2.817,-0.268,3.307,1430.919,32.303,1.05,含气层,气层优势类
靖61-1,4169.25,22.2,61.576,163.498,22.543,2.818,-0.206,3.321,1007.729,31.79,1.04,含气层,气层优势类
靖61-1,4169.375,22.695,60.959,164.011,22.61,2.823,0.006,3.321,672.805,32.185,1.03,含气层,气层优势类
靖61-1,4169.5,22.884,60.375,163.558,22.553,2.824,0.366,3.321,460.054,32.534,1.03,含气层,气层优势类
靖61-1,4169.625,22.901,59.821,162.823,22.509,2.823,0.822,3.321,345.066,33.283,1.04,含气层,气层优势类
靖61-1,4169.75,23.164,59.303,163.083,22.64,2.817,1.208,3.321,296.335,34.545,1.05,含气层,气层优势类
靖61-1,4169.875,23.7,58.821,165.893,22.983,2.81,1.471,3.319,277.434,36.693,1.06,含气层,气层优势类
靖61-1,4170.0,24.442,58.373,172.305,23.417,2.804,1.693,3.272,272.505,39.892,1.07,含气层,气层优势类
靖61-1,4170.125,24.884,57.965,178.413,23.929,2.798,2.077,3.209,275.574,42.738,1.07,含气层,气层优势类
靖61-1,4170.25,24.182,57.595,180.857,24.276,2.793,2.796,3.147,279.088,42.824,1.07,含气层,气层优势类
靖61-1,4170.375,22.27,57.266,180.198,24.382,2.787,3.942,3.098,278.095,40.842,1.07,含气层,气层优势类
靖61-1,4170.5,19.993,56.987,177.898,24.212,2.783,5.217,3.085,271.172,38.913,1.07,含气层,气层优势类
靖61-1,4170.625,18.128,56.756,173.769,23.886,2.781,6.256,3.054,262.721,37.625,1.07,含气层,气层优势类
靖61-1,4170.75,16.846,56.58,170.728,23.584,2.781,6.82,3.053,256.46,37.01,1.07,含气层,气层优势类
靖61-1,4170.875,15.922,56.468,170.916,23.521,2.78,7.044,3.053,255.654,37.434,1.07,含气层,气层优势类
靖61-1,4171.0,15.219,56.414,172.221,23.521,2.776,6.965,3.053,260.389,38.374,1.07,含气层,气层优势类
靖61-1,4171.125,14.726,56.425,171.8,23.475,2.774,6.706,3.053,268.949,39.95,1.07,含气层,气层优势类
靖61-1,4171.25,14.489,56.501,170.474,23.302,2.774,6.538,3.053,277.743,40.299,1.07,含气层,气层优势类
靖61-1,4171.375,14.657,56.635,169.353,23.199,2.777,6.542,3.053,286.218,40.511,1.07,含气层,气层优势类
靖61-1,4171.5,15.039,56.825,167.406,23.116,2.781,6.446,3.082,297.136,38.783,1.06,含气层,气层优势类
靖61-1,4171.625,15.022,57.065,164.814,22.906,2.787,6.072,3.092,313.221,36.465,1.06,含气层,气层优势类
靖61-1,4171.75,14.69,57.345,163.47,22.688,2.792,5.518,3.092,335.424,34.132,1.06,含气层,气层优势类
靖61-1,4171.875,14.925,57.662,163.052,22.602,2.798,4.961,3.092,367.956,32.768,1.06,含气层,气层优势类
靖61-1,4172.0,16.223,58.006,162.31,22.526,2.802,4.39,3.092,416.387,32.409,1.05,含气层,气层优势类
靖72-2,4133.0,40.289,43.873,159.414,22.462,2.699,4.753,3.662,215.815,100.0,1.06,含气层,气层优势类
靖72-2,4133.125,38.539,43.591,161.315,22.45,2.708,4.506,3.422,146.013,100.0,1.06,含气层,气层优势类
靖72-2,4133.25,35.754,43.139,163.127,22.367,2.715,5.137,3.3,114.049,76.509,1.06,含气层,气层优势类
靖72-2,4133.375,33.278,42.654,164.231,22.288,2.719,6.636,3.282,106.806,67.342,1.06,含气层,气层优势类
靖72-2,4133.5,32.524,42.378,165.729,22.142,2.724,7.623,3.317,106.086,60.673,1.06,含气层,气层优势类
靖72-2,4133.625,32.247,41.947,166.045,22.086,2.728,8.995,3.353,107.191,58.033,1.06,含气层,气层优势类
靖72-2,4133.75,31.894,41.683,165.106,22.096,2.738,9.632,3.432,106.346,62.524,1.06,含气层,气层优势类
靖72-2,4133.875,30.285,41.271,164.188,22.079,2.743,9.989,3.487,97.437,65.56,1.06,含气层,气层优势类
靖72-2,4134.0,28.584,40.839,164.132,22.049,2.744,9.893,3.494,89.729,69.647,1.06,含气层,气层优势类
延929-2,4192.0,18.31,39.187,178.076,22.372,2.691,10.094,3.17,285.988,46.031,1.06,含气层,气层优势类
延929-2,4192.125,18.045,38.691,180.278,22.456,2.672,10.408,3.187,292.088,45.016,1.06,含气层,气层优势类
延929-2,4192.25,17.822,38.249,181.466,22.549,2.651,10.746,3.198,288.566,44.395,1.06,含气层,气层优势类
延929-2,4192.375,17.685,37.846,181.583,22.604,2.632,11.0,3.201,282.146,43.314,1.06,含气层,气层优势类
延929-2,4192.5,17.54,37.466,180.783,22.604,2.607,11.114,3.193,279.408,42.739,1.06,含气层,气层优势类
延929-2,4192.625,17.131,37.098,179.341,22.561,2.592,11.095,3.198,283.792,42.782,1.06,含气层,气层优势类
延929-2,4192.75,16.549,36.738,177.755,22.521,2.591,11.044,3.267,291.52,42.806,1.06,含气层,气层优势类
延929-2,4192.875,16.234,36.388,176.301,22.557,2.599,11.017,3.385,298.414,42.291,1.06,含气层,气层优势类
延929-2,4193.0,16.735,36.046,175.135,22.688,2.612,11.033,3.463,307.387,41.397,1.06,含气层,气层优势类
延929-2,4193.125,17.613,35.717,174.342,22.832,2.623,11.083,3.455,326.756,40.208,1.06,含气层,气层优势类
延929-2,4193.25,17.951,35.402,173.767,22.926,2.63,11.119,3.422,356.777,38.648,1.06,含气层,气层优势类
延929-2,4193.375,17.732,35.104,173.205,22.951,2.632,11.11,3.385,392.574,36.82,1.06,含气层,气层优势类
延929-2,4193.5,17.459,34.823,172.365,22.909,2.631,11.05,3.374,434.189,34.674,1.06,含气层,气层优势类
延929-2,4193.625,18.043,34.56,170.792,22.809,2.63,10.98,3.466,485.631,32.181,1.06,含气层,气层优势类
延929-2,4193.75,19.33,34.315,168.411,22.726,2.63,10.925,3.639,541.012,29.347,1.06,含气层,气层优势类
延929-2,4193.875,20.61,34.091,165.376,22.711,2.631,10.822,3.753,591.969,26.479,1.06,含气层,气层优势类
延929-2,4194.0,21.349,33.884,162.154,22.724,2.636,10.562,3.661,635.983,26.915,1.06,含气层,气层优势类
延931,3714.0,30.425,61.47,178.793,22.129,2.705,7.799,3.191,948.217,52.771,1.11,含气层,气层优势类
延931,3714.125,24.494,60.19,178.193,22.112,2.665,7.285,2.95,510.964,35.917,1.11,含气层,气层优势类
延931,3714.25,22.844,58.9,177.955,22.065,2.629,7.325,2.746,316.21,26.502,1.11,含气层,气层优势类
延931,3714.375,22.958,57.627,178.308,22.005,2.599,7.925,2.69,231.233,24.999,1.11,含气层,气层优势类
延931,3714.5,23.594,56.383,178.95,21.975,2.578,8.846,2.728,202.062,24.207,1.11,含气层,气层优势类
延945,3959.0,29.148,70.037,164.086,22.22,2.723,2.043,4.111,375.485,100.0,0.986,含气层,气层优势类
延945,3959.125,24.986,69.796,164.132,22.322,2.727,2.311,4.071,378.327,100.0,0.977,含气层,气层优势类
延945,3959.25,22.068,69.575,164.483,22.43,2.73,2.76,4.037,309.349,100.0,0.97,含气层,气层优势类
